"FullDomainName","IPAddress","Make","Model","ClientVersion","OSDescription","LastSyncTime","LastReportedStatusTime"
"pckons0026.alkaloidad.local","10.10.82.9","Dell Inc.","Latitude 7340","1309.2410.10022.0","Windows 10 Enterprise","05.3.2025 07:05:13","05.3.2025 07:29:08"
"pcaeromatic6.alkaloidad.local","10.10.133.78","VMware, Inc.","VMware7,1","10.0.20348.2849","Windows Server 2022 Standard","05.3.2025 08:09:33","05.3.2025 08:11:19"
"pcaeromatic5.alkaloidad.local","10.10.133.77","VMware, Inc.","VMware7,1","10.0.20348.2849","Windows Server 2022 Standard","05.3.2025 06:29:22","05.3.2025 06:31:08"
"pckons3023.alkaloidad.local","10.30.6.30","Dell Inc.","Latitude 5590","10.0.19041.5438","Windows 10 Enterprise","04.3.2025 07:12:37","04.3.2025 07:21:25"
"pckons3029.alkaloidad.local","10.30.6.171","Dell Inc.","OptiPlex 5060","10.0.19041.5198","Windows 10 Enterprise","03.3.2025 06:40:21","03.3.2025 06:50:00"
"pckons3028.alkaloidad.local","10.30.6.27","Dell Inc.","OptiPlex 5060","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 07:46:20","05.3.2025 07:55:42"
"pckons3038.alkaloidad.local","10.10.55.11","Dell Inc.","Latitude 5400","10.0.19041.4717","Windows 10 Enterprise","03.3.2025 12:41:25","03.3.2025 12:41:26"
"pc000481.alkaloidad.local","10.10.12.86","Dell Inc.","OptiPlex 5040","10.0.19041.5438","Windows 10 Enterprise","04.3.2025 20:05:25","04.3.2025 20:14:10"
"pc000244.alkaloidad.local","10.30.4.12","Dell Inc.","Latitude 5500","10.0.19041.3693","Windows 10 Enterprise","05.3.2025 06:14:01","05.3.2025 06:16:52"
"pc000692.alkaloidad.local","10.10.55.11","Dell Inc.","Latitude 5590","10.0.19041.3031","Windows 10 Enterprise","25.2.2025 16:42:23","27.12.2024 06:49:26"
"pc000829.alkaloidad.local","10.10.140.16","Dell Inc.","Precision Tower 5810","1309.2410.10022.0","Windows 10 Enterprise","05.3.2025 07:00:23","01.3.2025 07:01:24"
"pckons3022.alkaloidad.local","10.30.2.149","Dell Inc.","Latitude 5590","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 07:04:29","05.3.2025 07:13:16"
"ipcakkf2102.alkaloidad.local","10.10.35.166","Dell Inc.","OptiPlex Tower Plus 7020","1309.2501.23012.0","Windows 10 Enterprise","05.3.2025 06:19:52","05.3.2025 06:27:55"
"pcakkf3059.alkaloidad.local","10.10.41.211","Dell Inc.","Latitude 5500","10.0.19041.4717","Windows 10 Enterprise","12.2.2025 07:54:46","12.2.2025 08:08:13"
"pc001283.alkaloidad.local","10.10.42.59","Dell Inc.","Latitude 5550","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 03:15:55","05.3.2025 03:24:15"
"pc001029.alkaloidad.local","10.10.42.47","Dell Inc.","Latitude 5540","1309.2410.10022.0","Windows 10 Enterprise","02.2.2025 10:47:29","02.2.2025 11:21:45"
"pc001287.alkaloidad.local","10.10.6.13","Dell Inc.","Latitude 5550","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 07:02:38","05.3.2025 07:11:34"
"pc001285.alkaloidad.local","10.10.41.118","Dell Inc.","Latitude 5550","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:37:56","05.3.2025 06:37:59"
"pcams1009.alkaloidad.local","10.10.13.15","Dell Inc.","OptiPlex 7010","10.0.17763.1852","Windows 10 Enterprise","04.3.2025 12:36:24","04.3.2025 12:45:23"
"pc000084.alkaloidad.local","10.10.6.39","Dell Inc.","OptiPlex 5040","10.0.19041.4355","Windows 10 Enterprise","05.3.2025 06:43:33","03.3.2025 06:34:02"
"pc001288.alkaloidad.local","10.10.41.38","Dell Inc.","Latitude 5550","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 07:22:43","05.3.2025 07:31:05"
"pc001289.alkaloidad.local","10.15.55.10","Dell Inc.","Latitude 5550","1308.2408.15032.0","Windows 10 Enterprise","04.3.2025 18:29:48","04.3.2025 08:15:26"
"pcampmpp1011.alkaloidad.local","10.10.41.158","Dell Inc.","Latitude 5590","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 10:42:37","05.3.2025 10:46:21"
"ipcainst1020.alkaloidad.local","10.10.35.235","Dell Inc.","OptiPlex 7050","10.0.15063.726","Windows 10 Enterprise","05.3.2025 01:42:59","05.3.2025 01:51:02"
"pc001190.alkaloidad.local","10.10.41.62","Dell Inc.","Latitude 7450","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:52:50","05.3.2025 07:01:43"
"pc000311.alkaloidad.local","10.30.4.79","Dell Inc.","Latitude 5530","10.0.19041.4355","Windows 10 Enterprise","05.3.2025 07:05:45","05.3.2025 07:08:52"
"pc001164.alkaloidad.local","10.30.0.39","Dell Inc.","Latitude 5520","1309.2410.10022.0","Windows 10 Enterprise","20.2.2025 10:02:37","20.2.2025 10:11:42"
"pc001233.alkaloidad.local","10.10.40.71","Dell Inc.","Latitude E5570","10.0.17763.1852","Windows 10 Enterprise","26.2.2025 06:40:30","21.2.2025 12:08:45"
"pc000142.alkaloidad.local","10.10.40.102","Dell Inc.","Latitude 5420","10.0.19041.5438","Windows 10 Enterprise","24.2.2025 13:23:11","24.2.2025 06:31:34"
"pcakonz0008.alkaloidad.local","10.15.55.11","Dell Inc.","Latitude E5540","10.0.17763.1852","Windows 10 Enterprise","03.3.2025 09:40:52","03.3.2025 09:49:34"
"pcainst1099.alkaloidad.local","10.10.41.157","Dell Inc.","Latitude 5500","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 07:58:10","05.3.2025 08:02:19"
"ipcakkf2103.alkaloidad.local","10.10.65.17","Dell Inc.","OptiPlex Tower Plus 7020","1309.2501.23012.0","Windows 10 Enterprise","25.2.2025 23:33:25","25.2.2025 23:41:27"
"pc001165.alkaloidad.local","10.10.65.4","Dell Inc.","Latitude 5510","1214.2401.18012.1","Windows 10 Enterprise","21.2.2025 06:44:13","21.2.2025 06:44:14"
"pcait0012.alkaloidad.local","10.10.65.2","Dell Inc.","Latitude 7490","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 02:49:46","05.3.2025 02:57:55"
"pc001294.alkaloidad.local","10.10.40.13","Dell Inc.","Latitude 5580","10.0.19041.4717","Windows 10 Enterprise","05.3.2025 06:46:38","05.3.2025 03:30:15"
"pcanf1028.alkaloidad.local","10.10.41.253","Dell Inc.","Latitude 5490","10.0.19041.5198","Windows 10 Enterprise","11.2.2025 09:22:16","11.2.2025 09:30:30"
"pc001167.alkaloidad.local","10.30.6.178","Dell Inc.","Latitude 5550","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 08:16:13","05.3.2025 09:05:56"
"pc001295.alkaloidad.local","10.30.101.131","Dell Inc.","OptiPlex 5070","10.0.19041.5198","Windows 10 Enterprise","04.3.2025 09:13:22","04.3.2025 09:18:56"
"pc001069.alkaloidad.local","10.10.12.47","Dell Inc.","OptiPlex SFF 7010","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 03:49:05","05.3.2025 03:58:02"
"pcpmag0006.alkaloidad.local","10.30.6.12","Dell Inc.","OptiPlex 790","10.0.19041.4717","Windows 10 Enterprise","04.3.2025 12:57:42","01.2.2025 07:02:06"
"pc000842.alkaloidad.local","10.10.41.156","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:20:35","05.3.2025 06:28:58"
"pc001296.alkaloidad.local","10.10.140.6","Dell Inc.","XPS 13 9350","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 07:01:23","05.3.2025 07:10:10"
"pc000358.alkaloidad.local","10.15.55.11","Dell Inc.","Latitude 5530","10.0.19041.4239","Windows 10 Enterprise","19.2.2025 14:27:45","01.1.0001 00:00:00"
"pc000631.alkaloidad.local","10.10.41.102","Dell Inc.","Latitude 5580","10.0.19041.4239","Windows 10 Enterprise","03.3.2025 07:01:50","03.3.2025 07:03:14"
"pc000823.alkaloidad.local","10.15.55.11","Dell Inc.","Latitude 5410","1216.2402.13012.0","Windows 10 Enterprise","08.2.2025 09:24:26","25.1.2025 10:18:50"
"pc001205.alkaloidad.local","10.10.40.248","Dell Inc.","Latitude 5510","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:44:26","05.3.2025 06:46:21"
"pc001303.alkaloidad.local","10.10.55.11","Dell Inc.","Latitude 7350","1309.2412.6022.0","Windows 10 Enterprise","04.3.2025 10:05:44","03.3.2025 22:52:07"
"pc001198.alkaloidad.local","10.10.82.5","Dell Inc.","Latitude 5500","1308.2407.15042.0","Windows 10 Enterprise","28.2.2025 09:45:01","28.2.2025 09:45:02"
"pcauz6116.alkaloidad.local","10.30.4.66","Dell Inc.","Latitude 5580","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 06:28:06","05.3.2025 06:37:23"
"pcauz1123.alkaloidad.local","10.10.41.166","Dell Inc.","Latitude 5510","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 02:49:18","05.3.2025 02:57:43"
"pc000361.alkaloidad.local","10.10.40.54","Dell Inc.","Latitude 5530","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 08:26:34","05.3.2025 08:34:42"
"pc000299.alkaloidad.local","10.10.40.235","Dell Inc.","Latitude 5520","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:35:14","05.3.2025 06:35:17"
"pc000380.alkaloidad.local","10.10.41.36","Dell Inc.","Latitude 5430","1309.2501.23012.0","Windows 10 Enterprise","05.3.2025 07:03:00","05.3.2025 07:12:58"
"pc000839.alkaloidad.local","10.10.1.68","Dell Inc.","Latitude 7410","1308.2407.15042.0","Windows 10 Enterprise","18.2.2025 11:01:21","01.1.0001 00:00:00"
"pc000314.alkaloidad.local","10.10.40.116","Dell Inc.","Latitude 5530","10.0.19041.5438","Windows 10 Enterprise","04.3.2025 13:14:36","04.3.2025 13:22:43"
"pcauz6124.alkaloidad.local","10.30.4.86","Dell Inc.","Latitude 5580","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:50:52","05.3.2025 06:59:49"
"pc000331.alkaloidad.local","10.10.41.221","Dell Inc.","Latitude 5530","10.0.19041.5438","Windows 10 Enterprise","04.3.2025 16:57:33","04.3.2025 11:56:55"
"pc001068.alkaloidad.local","10.10.12.77","Dell Inc.","OptiPlex SFF 7010","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 01:33:39","05.3.2025 01:41:43"
"pc001309.alkaloidad.local","10.10.41.174","Dell Inc.","Latitude 5550","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:52:41","05.3.2025 07:01:31"
"pc001206.alkaloidad.local","10.30.10.116","Dell Inc.","Latitude 5430","1308.2408.15032.0","Windows 10 Enterprise","27.2.2025 07:15:11","27.2.2025 07:31:06"
"pc000234.alkaloidad.local","10.10.41.103","Dell Inc.","Latitude 7430","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 07:17:42","05.3.2025 07:27:11"
"pcauz14028.alkaloidad.local","10.10.41.79","Dell Inc.","Latitude 5510","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 06:59:34","05.3.2025 07:12:13"
"pc000343.alkaloidad.local","10.10.1.69","Dell Inc.","Latitude 5530","10.0.19041.5198","Windows 10 Enterprise","27.2.2025 05:56:19","27.2.2025 06:04:28"
"pcauz6158.alkaloidad.local","10.30.4.50","Dell Inc.","Latitude 5500","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 06:42:22","05.3.2025 06:43:45"
"pcbmag0010.alkaloidad.local","10.30.0.55","Dell Inc.","Latitude E5570","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 09:39:48","05.3.2025 09:48:50"
"pc001214.alkaloidad.local","10.10.40.48","Dell Inc.","Latitude 5510","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:05:40","05.3.2025 06:14:31"
"pc000854.alkaloidad.local","10.10.40.52","Dell Inc.","Latitude 5510","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:12:26","05.3.2025 06:15:13"
"pcauz5084.alkaloidad.local","10.10.40.206","Dell Inc.","OptiPlex 5070","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:38:10","05.3.2025 06:41:02"
"pc001090.alkaloidad.local","10.30.4.75","Dell Inc.","Latitude 5580","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:29:30","05.3.2025 06:34:41"
"pc000805.alkaloidad.local","10.10.1.51","Dell Inc.","Latitude 5510","1309.2501.23012.0","Windows 10 Enterprise","05.3.2025 06:34:50","05.3.2025 06:42:59"
"pc000959.alkaloidad.local","10.10.41.191","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 08:54:35","05.3.2025 09:02:50"
"pc000364.alkaloidad.local","10.10.55.11","Dell Inc.","Latitude 5530","10.0.19041.5198","Windows 10 Enterprise","05.3.2025 02:37:02","05.3.2025 02:48:04"
"pc000335.alkaloidad.local","10.10.41.171","Dell Inc.","Latitude 5530","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:31:11","05.3.2025 06:39:59"
"pc000951.alkaloidad.local","10.10.41.27","Dell Inc.","Latitude 5540","1309.2501.23012.0","Windows 10 Enterprise","05.3.2025 06:45:26","05.3.2025 06:53:39"
"pc001310.alkaloidad.local","10.15.55.11","Dell Inc.","Latitude 7450","1218.2404.17012.0","Windows 10 Enterprise","04.3.2025 17:42:30","04.3.2025 17:42:32"
"pc000333.alkaloidad.local","10.30.101.109","Dell Inc.","Latitude 5530","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:43:59","05.3.2025 06:47:54"
"pc000237.alkaloidad.local","10.10.55.11","Dell Inc.","Latitude 5510","10.0.19041.4355","Windows 10 Enterprise","01.3.2025 18:12:50","01.3.2025 18:21:06"
"pc000657.alkaloidad.local","10.10.16.37","Dell Inc.","Latitude 5510","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:37:06","05.3.2025 06:37:20"
"pc001305.alkaloidad.local","10.10.41.147","Dell Inc.","Latitude 5550","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 07:39:19","05.3.2025 07:47:30"
"pc001312.alkaloidad.local","10.10.65.1","Dell Inc.","Latitude 5550","1308.2408.15032.0","Windows 10 Enterprise","04.2.2025 22:56:02","04.2.2025 23:04:15"
"pc000964.alkaloidad.local","10.10.42.32","Dell Inc.","Latitude 5500","1308.2407.15042.0","Windows 10 Enterprise","13.2.2025 09:57:01","05.2.2025 23:14:13"
"pcanf0025.alkaloidad.local","10.10.12.2","Dell Inc.","OptiPlex 755                 ","7.6.7601.24542","Windows 7 Professional","04.2.2025 10:19:49","01.1.0001 00:00:00"
"pc000300.alkaloidad.local","10.10.41.9","Dell Inc.","Latitude 5530","10.0.19041.5198","Windows 10 Enterprise","07.2.2025 07:00:57","07.2.2025 07:09:45"
"pc001313.alkaloidad.local","10.10.64.47","Dell Inc.","Latitude 5450","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 10:02:10","05.3.2025 07:19:37"
"pc000548.alkaloidad.local","10.10.40.248","Dell Inc.","Latitude 5430","1309.2412.6022.0","Windows 10 Enterprise","04.3.2025 16:57:50","04.3.2025 17:06:06"
"pc001315.alkaloidad.local","10.10.13.9","Dell Inc.","Latitude 5550","1214.2401.18012.1","Windows 10 Enterprise","05.3.2025 05:01:36","05.3.2025 05:10:21"
"pc001316.alkaloidad.local","10.10.41.238","Dell Inc.","Latitude 5500","10.0.19041.4717","Windows 10 Enterprise","13.2.2025 09:06:33","12.2.2025 07:06:08"
"pc000394.alkaloidad.local","10.10.19.5","Dell Inc.","OptiPlex 5000","10.0.19041.4355","Windows 10 Enterprise","10.2.2025 07:29:34","01.1.0001 00:00:00"
"pc001318.alkaloidad.local","10.10.55.12","Dell Inc.","Latitude 5550","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 08:10:04","05.3.2025 08:18:14"
"pc001317.alkaloidad.local","10.10.41.212","Dell Inc.","Latitude 5550","1309.2412.6022.0","Windows 10 Enterprise","28.2.2025 11:53:36","28.2.2025 12:01:46"
"pcauz1011.alkaloidad.local","10.10.64.33","Dell Inc.","OptiPlex 5050","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 05:31:47","05.3.2025 05:35:10"
"pc000373.alkaloidad.local","10.10.1.65","Dell Inc.","Latitude 5530","10.0.19041.5438","Windows 10 Enterprise","04.3.2025 06:30:33","04.3.2025 06:39:17"
"pc001319.alkaloidad.local","10.10.42.10","Dell Inc.","OptiPlex Micro 7020","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 01:26:39","05.3.2025 01:34:55"
"pc000955.alkaloidad.local","10.10.55.11","Dell Inc.","Latitude 5540","1309.2412.6022.0","Windows 10 Enterprise","05.3.2025 10:24:17","05.3.2025 10:32:38"
"pc001314.alkaloidad.local","10.10.55.11","Dell Inc.","Latitude 5550","1309.2410.10022.0","Windows 10 Enterprise","19.2.2025 07:51:29","19.2.2025 08:12:36"
"wp150-9011031.alkaloidad.local","10.10.133.74","SIEMENS AG","SIMATIC IPC477E","10.0.14393.5127","Windows 10 Enterprise 2016 LTSB","14.2.2025 10:00:14","01.1.0001 00:00:00"
"pc001035.alkaloidad.local","10.10.55.11","Dell Inc.","Latitude 5540","1308.2408.15032.0","Windows 10 Enterprise","24.2.2025 10:28:56","24.2.2025 10:32:01"
"pc001321.alkaloidad.local","10.10.41.189","Dell Inc.","Latitude 5550","1214.2401.18012.1","Windows 10 Enterprise","05.3.2025 08:36:26","03.3.2025 06:24:49"
"pcalb002.alkaloidad.local","10.10.65.1","HP","HP 250 G7 Notebook PC","10.0.19041.610","Windows 10 Enterprise","18.2.2025 06:17:02","18.2.2025 06:26:22"
"pcalb006.alkaloidad.local","10.10.65.4","HP","HP Laptop 15-db1xxx","10.0.19041.3031","Windows 10 Enterprise","18.2.2025 10:10:50","17.2.2025 12:26:33"
"pc000672.alkaloidad.local","10.10.82.6","Dell Inc.","Latitude 5510","10.0.19041.5198","Windows 10 Enterprise","28.2.2025 07:34:18","28.2.2025 07:37:45"
"pcappz1033.alkaloidad.local","10.10.55.11","Dell Inc.","Latitude 5520","10.0.19041.4717","Windows 10 Enterprise","04.3.2025 06:55:06","04.3.2025 07:05:20"
"pc000644.alkaloidad.local","10.10.41.217","Dell Inc.","Latitude 5500","10.0.19041.5438","Windows 10 Enterprise","05.3.2025 06:32:02","05.3.2025 06:40:56"
"pc000848.alkaloidad.local","10.10.42.52","Dell Inc.","Latitude 5510","1308.2407.15042.0","Windows 10 Enterprise","24.2.2025 09:59:37","24.2.2025 03:30:52"
"ipcainst1102.alkaloidad.local","10.10.35.168","Dell Inc.","OptiPlex Tower Plus 7020","1309.2501.23012.0","Windows 10 Enterprise","05.3.2025 03:39:52","05.3.2025 03:47:56"
"ipcakkf1101.alkaloidad.local","10.10.35.167","Dell Inc.","OptiPlex Tower Plus 7020","1309.2501.23012.0","Windows 10 Enterprise","05.3.2025 06:59:47","05.3.2025 07:07:52"
"ipcakkf1102.alkaloidad.local","10.10.35.169","Dell Inc.","OptiPlex Tower Plus 7020","1309.2501.23012.0","Windows 10 Enterprise","05.3.2025 06:08:24","05.3.2025 06:16:28"
"pc000105.alkaloidad.local","10.10.41.44","Dell Inc.","Latitude 5590","10.0.19041.3031","Windows 10 Enterprise","05.3.2025 08:55:10","05.3.2025 07:19:19"
"pc000544.alkaloidad.local","10.10.115.2","Dell Inc.","Latitude E5570","10.0.19041.5198","Windows 10 Enterprise","28.2.2025 02:21:58","28.2.2025 02:30:14"
"pc001323.alkaloidad.local","10.10.65.5","Dell Inc.","Latitude 7450","1308.2408.15032.0","Windows 10 Enterprise","28.2.2025 01:48:00","28.2.2025 01:56:20"
"ipcainst0101.alkaloidad.local","10.10.35.170","Dell Inc.","OptiPlex Tower Plus 7020","1309.2501.23012.0","Windows 10 Enterprise","05.3.2025 03:41:47","05.3.2025 03:49:50"
"ipcakkf2104.alkaloidad.local","10.10.35.171","Dell Inc.","OptiPlex Tower Plus 7020","1309.2501.23012.0","Windows 10 Enterprise","26.2.2025 09:16:27","26.2.2025 09:24:31"
"pc001010.alkaloidad.local","10.30.4.85","Dell Inc.","Latitude 5580","10.0.19041.3031","Windows 10 Enterprise","25.2.2025 13:30:09","25.2.2025 14:08:35"
"ipcakkf1103.alkaloidad.local","10.10.35.173","Dell Inc.","OptiPlex Tower Plus 7020","1309.2501.23012.0","Windows 10 Enterprise","05.3.2025 06:24:40","05.3.2025 06:32:44"
"pc000638.alkaloidad.local","10.10.42.36","Dell Inc.","Latitude 5500","10.0.19041.3031","Windows 10 Enterprise","26.2.2025 07:12:51","26.2.2025 07:36:26"
"ipcainst0102.alkaloidad.local","10.10.35.174","Dell Inc.","OptiPlex Tower Plus 7020","1309.2410.30012.0","Windows 10 Enterprise","27.2.2025 08:39:38","27.2.2025 08:47:41"
"ipcainst1103.alkaloidad.local","10.10.35.175","Dell Inc.","OptiPlex Tower Plus 7020","1309.2410.30012.0","Windows 10 Enterprise","27.2.2025 09:26:52","27.2.2025 09:34:55"
"ipcainst0103.alkaloidad.local","10.10.35.176","Dell Inc.","OptiPlex Tower Plus 7020","1309.2410.30012.0","Windows 10 Enterprise","27.2.2025 08:41:25","27.2.2025 08:49:30"
"ipcainst1104.alkaloidad.local","10.10.35.177","Dell Inc.","OptiPlex Tower Plus 7020","1309.2410.30012.0","Windows 10 Enterprise","27.2.2025 11:18:26","27.2.2025 11:26:31"
"pc000837.alkaloidad.local","10.30.0.137","Dell Inc.","Latitude 5510","10.0.19041.5438","Windows 10 Enterprise","28.2.2025 12:24:13","27.2.2025 11:40:21"
"ipcainst1106.alkaloidad.local","10.10.35.181","Dell Inc.","OptiPlex Tower Plus 7020","1309.2410.30012.0","Windows 10 Enterprise","05.3.2025 10:16:19","05.3.2025 10:24:25"
"ipcainst1107.alkaloidad.local","10.10.35.184","Dell Inc.","OptiPlex Tower Plus 7020","1309.2410.30012.0","Windows 10 Enterprise","05.3.2025 10:02:53","05.3.2025 10:10:57"
"ipcainst0104.alkaloidad.local","10.10.65.12","Dell Inc.","OptiPlex Tower Plus 7020","1309.2410.30012.0","Windows 10 Enterprise","03.3.2025 08:24:56","03.3.2025 04:36:30"
"ipcainst0105.alkaloidad.local","10.10.65.11","Dell Inc.","OptiPlex Tower Plus 7020","1309.2410.30012.0","Windows 10 Enterprise","03.3.2025 08:25:06","03.3.2025 06:10:24"
"ipcainst1105.alkaloidad.local","10.10.35.178","Dell Inc.","OptiPlex Tower Plus 7020","1309.2501.23012.0","Windows 10 Enterprise","05.3.2025 10:23:30","05.3.2025 10:31:35"
"ipcainst0106.alkaloidad.local","10.10.65.10","Dell Inc.","OptiPlex Tower Plus 7020","1309.2501.23012.0","Windows 10 Enterprise","03.3.2025 08:25:47","03.3.2025 06:11:12"
"pc000415.alkaloidad.local","10.10.82.16","Dell Inc.","Latitude 5400","10.0.19041.4355","Windows 10 Enterprise","02.3.2025 18:43:53","01.1.0001 00:00:00"
"pc000625.alkaloidad.local","10.15.55.11","Dell Inc.","Latitude 5500","10.0.19041.3031","Windows 10 Enterprise","04.3.2025 15:06:39","03.3.2025 15:31:55"
"pc001221.alkaloidad.local","10.15.55.10","Dell Inc.","Latitude 5550","1308.2408.15032.0","Windows 10 Enterprise","04.3.2025 15:08:33","04.3.2025 05:24:03"
"pc001325.alkaloidad.local","10.10.65.17","Dell Inc.","Latitude 5580","10.0.17763.1852","Windows 10 Enterprise","05.3.2025 07:50:21","05.3.2025 07:58:52"
"ipcakkf1104.alkaloidad.local","10.10.35.186","Dell Inc.","OptiPlex Tower Plus 7020","1309.2501.23012.0","Windows 10 Enterprise","05.3.2025 06:15:30","05.3.2025 06:23:34"
